,ARS,BL_name,ADE2,ADE3,ADE4,ADE2_LAND,ADE2_LAND,ADE3_REG_BEZ,ADE3_REG_BEZ,ADE4_KREIS,ADE4_KREIS,ADE5_VERB_GEM,ADE5_VERB_GEM,ADE6_GEMEINDE,ADE6_GEMEINDE,EF1_Satzart,Fläche in ha,Fläche in ha,Fläche in ha,"Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, männlich","Bevölkerung, männlich","Bevölkerung, männlich",Neue Postleitzahl,Neue Postleitzahl,Finanzamtsbezirk,Finanzamtsbezirk,Gerichtsbarkeit,Gerichtsbarkeit,Arbeitsagenturbezirk,Arbeitsagenturbezirk,Bundestagswahlkreise,Bundestagswahlkreise
,,,,,,mean,count,mean,count,mean,count,mean,count,mean,count,count,sum,median,mean,sum,median,mean,sum,median,mean,nunique,unique,nunique,unique,nunique,unique,nunique,unique,nunique,unique
388,160640000000,Thüringen,16,0,64,16.0,25,0.0,25,64.0,25,4028.32,25,40.16,25,25,92440,1667.0,3697.6,96856,769.0,3874.24,48076,393.0,1923.04,11,"['99947     ' '99955     ' '99958*****' '99986     ' '99947*****'
 '99998*****' '99994     ' '99974*****' '99996     ' '99988*****'
 '99991     ']",1,[4157],1,[14040],2,[97191 97211],1,[89]
389,160650000000,Thüringen,16,0,65,16.0,28,0.0,28,65.0,28,3970.96,28,47.36,28,28,103789,1157.0,3706.75,73216,573.5,2614.86,36420,288.5,1300.71,9,"['99713     ' '06567     ' '06556     ' '99718     ' '06577     '
 '06571*****' '99706     ' '99707     ' '06571     ']",1,[4159],1,[14060],1,[97171],1,[88]
390,160660000000,Thüringen,16,0,66,16.0,38,0.0,38,66.0,38,3978.47,38,49.58,38,38,125117,1475.0,3292.55,123274,897.5,3244.05,61806,453.0,1626.47,17,"['98617*****' '98634*****' '98597     ' '98547     ' '98530*****'
 '98593     ' '98634     ' '98617     ' '98559     ' '98639*****'
 '98590*****' '98574     ' '98587     ' '98596     ' '98544     '
 '98631     ' '36452     ']",2,[4171 4155],2,[13040 13080],4,[98171 98051 98251 98011],1,[95]
391,160670000000,Thüringen,16,0,67,16.0,29,0.0,29,67.0,29,3826.38,29,51.41,29,29,93608,1524.0,3227.86,134472,1151.0,4636.97,66755,573.0,2301.9,14,"['99100*****' '99869*****' '99869     ' '99894     ' '99867     '
 '99885     ' '99192*****' '99891     ' '99897     ' '99958     '
 '99880     ' '99192     ' '99880*****' '99887     ']",1,[4156],1,[11080],1,[93211],1,[91]
392,160680000000,Thüringen,16,0,68,16.0,37,0.0,37,68.0,37,4474.73,37,36.24,37,37,80688,1263.0,2180.76,69418,754.0,1876.16,34861,382.0,942.19,14,"['99195     ' '99189     ' '99638     ' '99634     ' '99198*****'
 '99625     ' '99631*****' '99189*****' '99636*****' '99195*****'
 '99610     ' '99610*****' '99631     ' '99628     ']",1,[4151],1,[11120],1,[93131],1,[90]
393,160690000000,Thüringen,16,0,69,16.0,32,0.0,32,69.0,32,3920.53,32,32.84,32,32,93841,1245.5,2932.53,61329,392.0,1916.53,30706,193.5,959.56,12,"['98553*****' '98660     ' '98673     ' '98646*****' '98530*****'
 '98646     ' '98663     ' '98667*****' '98553     ' '98669     '
 '98666     ' '98630     ']",1,[4170],1,[13020],1,[98091],1,[95]
394,160700000000,Thüringen,16,0,70,16.0,16,0.0,16,70.0,16,3143.31,16,27.94,16,16,80511,1980.5,5031.94,106775,1185.0,6673.44,54038,572.5,3377.38,9,"['99310     ' '98716*****' '99334*****' '99334     ' '98693*****'
 '99338*****' '99326     ' '99330*****' '98701     ']",1,[4154],2,[11020 11160],2,[93091 93191],1,[91]
395,160710000000,Thüringen,16,0,71,16.0,38,0.0,38,71.0,38,4366.11,38,47.53,38,38,80447,788.0,2117.03,82892,406.0,2181.37,41063,204.0,1080.61,11,"['99510     ' '99438     ' '99518     ' '99439     ' '99444     '
 '99438*****' '99441     ' '99448     ' '99510*****' '99102*****'
 '99428     ']",1,[4162],2,[11010 11140],2,[93051 93171],2,[90 92]
396,160720000000,Thüringen,16,0,72,16.0,8,0.0,8,72.0,8,1276.5,8,16.12,8,8,46084,5233.5,5760.5,56434,4568.5,7054.25,27891,2262.0,3486.38,6,"['98746*****' '98724     ' '96528     ' '96515     ' '96523     '
 '96524     ']",1,[4170],1,[13070],1,[98291],1,[95]
397,160730000000,Thüringen,16,0,73,16.0,26,0.0,26,73.0,26,3884.04,26,58.04,26,26,100877,2291.5,3879.88,101044,985.0,3886.31,49789,492.0,1914.96,14,"['07426     ' '07338     ' '07422     ' '07426*****' '98744     '
 '07429*****' '98743*****' '98746*****' '07349*****' '07330     '
 '07407     ' '07318     ' '07427*****' '07333     ']",1,[4165],2,[12100 12110],1,[94211],1,[94]
398,160740000000,Thüringen,16,0,74,16.0,91,0.0,91,74.0,91,4966.13,91,59.2,91,91,81525,624.0,895.88,83643,341.0,919.15,41711,170.0,458.36,13,"['07646*****' '07768     ' '07639     ' '07646     ' '07751*****'
 '07616     ' '07774     ' '07613     ' '07607     ' '07778*****'
 '07629     ' '07619*****' '07616*****']",1,[4162],2,[12140 12060],2,[94151 94191],1,[94]
399,160750000000,Thüringen,16,0,75,16.0,59,0.0,59,75.0,59,4179.2,59,78.83,59,59,115132,803.0,1951.39,78619,349.0,1332.53,39006,170.0,661.12,18,"['07381     ' '07907     ' '07819     ' '07924     ' '07389*****'
 '07389     ' '07927     ' '07919     ' '07806     ' '07806*****'
 '07356     ' '07387     ' '07926     ' '07922     ' '07343     '
 '07368     ' '07929     ' '07366     ']",1,[4165],2,[12090 12080],2,[94111 94131],1,[94]
400,160760000000,Thüringen,16,0,76,16.0,42,0.0,42,76.0,42,4194.6,42,47.88,42,42,84594,843.0,2014.14,95563,620.5,2275.31,47108,322.5,1121.62,16,"['07586     ' '07554*****' '07589     ' '07580*****' '07557*****'
 '07570     ' '07973     ' '07580     ' '07958*****' '07957     '
 '07937     ' '07950*****' '07937*****' '07955     ' '07987     '
 '07980     ']",2,[4161 4166],2,[12030 12050],2,[94011 94051],1,[93]
401,160770000000,Thüringen,16,0,77,16.0,30,0.0,30,77.0,30,4519.4,30,26.2,30,30,56938,910.0,1897.93,88692,790.0,2956.4,43245,385.0,1441.5,10,"['04600     ' '04626     ' '04617     ' '04603*****' '04626*****'
 '04618*****' '04639     ' '04613     ' '04610     ' '04603     ']",1,[4166],1,[12010],1,[94031],1,[93]
