,EF1_Satzart,EF2_Gebietstand,EF3_ARS,EF4_Verband,EF5_Verbandsbezeichnung,EF6_Sitz_des_Verbandes,EF7_Schlüsselfelder,EF8_Leer,EF9_Frei für landesinterne Angaben,BL_nr,BL_name
10486,50,20241031,09471,155.0,Litzendorf,,50.0,,,9,Bayern
10487,50,20241031,09471,159.0,Memmelsdorf,,50.0,,,9,Bayern
10488,50,20241031,09471,165.0,Oberhaid,,50.0,,,9,Bayern
10489,50,20241031,09471,169.0,Pettstadt,,50.0,,,9,Bayern
10490,50,20241031,09471,172.0,Pommersfelden,,50.0,,,9,Bayern
10491,50,20241031,09471,174.0,"Rattelsdorf, M",,50.0,,,9,Bayern
10492,50,20241031,09471,185.0,"Scheßlitz, St",,50.0,,,9,Bayern
10493,50,20241031,09471,191.0,Stegaurach,,50.0,,,9,Bayern
10494,50,20241031,09471,195.0,Strullendorf,,50.0,,,9,Bayern
10495,50,20241031,09471,207.0,Viereth-Trunstadt,,50.0,,,9,Bayern
10496,50,20241031,09471,208.0,Walsdorf,,50.0,,,9,Bayern
10497,50,20241031,09471,214.0,"Zapfendorf, M",,50.0,,,9,Bayern
10498,50,20241031,09471,220.0,"Schlüsselfeld, St",,50.0,,,9,Bayern
10499,50,20241031,09471,5401.0,Baunach (VGem),Baunach,54.0,,,9,Bayern
10500,50,20241031,09471,5403.0,Steinfeld (VGem),Stadelhofen,54.0,,,9,Bayern
10501,50,20241031,09471,5407.0,Ebrach (VGem),Ebrach,54.0,,,9,Bayern
10502,50,20241031,09471,5408.0,Burgebrach (VGem),Burgebrach,54.0,,,9,Bayern
10503,50,20241031,09471,5445.0,Lisberg (VGem),Lisberg,54.0,,,9,Bayern
10504,50,20241031,09471,9452.0,Ebracher Forst,,50.0,,,9,Bayern
10505,50,20241031,09471,9453.0,Eichwald,,50.0,,,9,Bayern
10506,50,20241031,09471,9454.0,Geisberger Forst,,50.0,,,9,Bayern
10507,50,20241031,09471,9455.0,Hauptsmoor,,50.0,,,9,Bayern
10508,50,20241031,09471,9456.0,Koppenwinder Forst,,50.0,,,9,Bayern
10509,50,20241031,09471,9457.0,Lindach,,50.0,,,9,Bayern
10510,50,20241031,09471,9459.0,Semberg,,50.0,,,9,Bayern
10511,50,20241031,09471,9460.0,Steinachsrangen,,50.0,,,9,Bayern
10512,50,20241031,09471,9461.0,Winkelhofer Forst,,50.0,,,9,Bayern
10513,50,20241031,09471,9462.0,Zückshuter Forst,,50.0,,,9,Bayern
10561,50,20241031,09472,111.0,Ahorntal,,50.0,,,9,Bayern
10562,50,20241031,09472,116.0,"Bad Berneck i.Fichtelgebirge, St",,50.0,,,9,Bayern
10563,50,20241031,09472,119.0,Bindlach,,50.0,,,9,Bayern
10564,50,20241031,09472,121.0,Bischofsgrün,,50.0,,,9,Bayern
10565,50,20241031,09472,131.0,Eckersdorf,,50.0,,,9,Bayern
10566,50,20241031,09472,138.0,Fichtelberg,,50.0,,,9,Bayern
10567,50,20241031,09472,139.0,"Gefrees, St",,50.0,,,9,Bayern
10568,50,20241031,09472,143.0,"Goldkronach, St",,50.0,,,9,Bayern
10569,50,20241031,09472,150.0,Heinersreuth,,50.0,,,9,Bayern
10570,50,20241031,09472,164.0,Mehlmeisel,,50.0,,,9,Bayern
10571,50,20241031,09472,175.0,"Pegnitz, St",,50.0,,,9,Bayern
10572,50,20241031,09472,179.0,"Pottenstein, St",,50.0,,,9,Bayern
10573,50,20241031,09472,190.0,Speichersdorf,,50.0,,,9,Bayern
10574,50,20241031,09472,197.0,"Waischenfeld, St",,50.0,,,9,Bayern
10575,50,20241031,09472,198.0,Warmensteinach,,50.0,,,9,Bayern
10576,50,20241031,09472,5412.0,Hollfeld (VGem),Hollfeld,54.0,,,9,Bayern
10577,50,20241031,09472,5413.0,Mistelgau (VGem),Mistelgau,54.0,,,9,Bayern
10578,50,20241031,09472,5414.0,Mistelbach (VGem),Mistelbach,54.0,,,9,Bayern
10579,50,20241031,09472,5415.0,Weidenberg (VGem),Weidenberg,54.0,,,9,Bayern
10580,50,20241031,09472,5416.0,Creußen (VGem),Creußen,54.0,,,9,Bayern
10581,50,20241031,09472,5417.0,Betzenstein (VGem),Betzenstein,54.0,,,9,Bayern
10582,50,20241031,09472,9451.0,Bischofsgrüner Forst,,50.0,,,9,Bayern
10583,50,20241031,09472,9453.0,Fichtelberg,,50.0,,,9,Bayern
10584,50,20241031,09472,9454.0,Forst Neustädtlein a.Forst,,50.0,,,9,Bayern
10585,50,20241031,09472,9456.0,Glashüttener Forst,,50.0,,,9,Bayern
10586,50,20241031,09472,9458.0,Heinersreuther Forst,,50.0,,,9,Bayern
10587,50,20241031,09472,9463.0,Neubauer Forst-Nord,,50.0,,,9,Bayern
10588,50,20241031,09472,9464.0,Prüll,,50.0,,,9,Bayern
10589,50,20241031,09472,9468.0,Veldensteinerforst,,50.0,,,9,Bayern
10590,50,20241031,09472,9469.0,Waidacher Forst,,50.0,,,9,Bayern
10591,50,20241031,09472,9470.0,Warmensteinacher Forst-Nord,,50.0,,,9,Bayern
10636,50,20241031,09473,112.0,Ahorn,,50.0,,,9,Bayern
10637,50,20241031,09473,120.0,Dörfles-Esbach,,50.0,,,9,Bayern
10638,50,20241031,09473,121.0,Ebersdorf b.Coburg,,50.0,,,9,Bayern
10639,50,20241031,09473,132.0,Großheirath,,50.0,,,9,Bayern
10640,50,20241031,09473,138.0,Itzgrund,,50.0,,,9,Bayern
10641,50,20241031,09473,141.0,Lautertal,,50.0,,,9,Bayern
10642,50,20241031,09473,144.0,Meeder,,50.0,,,9,Bayern
10643,50,20241031,09473,151.0,"Neustadt b.Coburg, GKSt",,50.0,,,9,Bayern
10644,50,20241031,09473,158.0,"Bad Rodach, St",,50.0,,,9,Bayern
10645,50,20241031,09473,159.0,"Rödental, St",,50.0,,,9,Bayern
10646,50,20241031,09473,165.0,"Seßlach, St",,50.0,,,9,Bayern
10647,50,20241031,09473,166.0,Sonnefeld,,50.0,,,9,Bayern
10648,50,20241031,09473,170.0,Untersiemau,,50.0,,,9,Bayern
10649,50,20241031,09473,174.0,Weidhausen b.Coburg,,50.0,,,9,Bayern
10650,50,20241031,09473,175.0,Weitramsdorf,,50.0,,,9,Bayern
10651,50,20241031,09473,5418.0,Grub a.Forst (VGem),Grub a.Forst,54.0,,,9,Bayern
10652,50,20241031,09473,9452.0,Callenberger Forst-West,,50.0,,,9,Bayern
10653,50,20241031,09473,9453.0,Gellnhausen,,50.0,,,9,Bayern
10654,50,20241031,09473,9454.0,Köllnholz,,50.0,,,9,Bayern
10676,50,20241031,09474,123.0,"Eggolsheim, M",,50.0,,,9,Bayern
10677,50,20241031,09474,124.0,"Egloffstein, M",,50.0,,,9,Bayern
10678,50,20241031,09474,126.0,"Forchheim, GKSt",,50.0,,,9,Bayern
10679,50,20241031,09474,129.0,"Gößweinstein, M",,50.0,,,9,Bayern
10680,50,20241031,09474,133.0,Hallerndorf,,50.0,,,9,Bayern
10681,50,20241031,09474,134.0,Hausen,,50.0,,,9,Bayern
10682,50,20241031,09474,135.0,Heroldsbach,,50.0,,,9,Bayern
10683,50,20241031,09474,140.0,"Igensdorf, M",,50.0,,,9,Bayern
10684,50,20241031,09474,146.0,Langensendelbach,,50.0,,,9,Bayern
10685,50,20241031,09474,154.0,"Neunkirchen a.Brand, M",,50.0,,,9,Bayern
10686,50,20241031,09474,156.0,Obertrubach,,50.0,,,9,Bayern
10687,50,20241031,09474,161.0,"Pretzfeld, M",,50.0,,,9,Bayern
10688,50,20241031,09474,176.0,"Wiesenttal, M",,50.0,,,9,Bayern
10689,50,20241031,09474,5420.0,Ebermannstadt (VGem),Ebermannstadt,54.0,,,9,Bayern
10690,50,20241031,09474,5422.0,Gosberg (VGem),Pinzberg,54.0,,,9,Bayern
10691,50,20241031,09474,5423.0,Kirchehrenbach (VGem),Kirchehrenbach,54.0,,,9,Bayern
10692,50,20241031,09474,5425.0,Effeltrich (VGem),Poxdorf,54.0,,,9,Bayern
10693,50,20241031,09474,5426.0,Dormitz (VGem),Dormitz,54.0,,,9,Bayern
10694,50,20241031,09474,5427.0,Gräfenberg (VGem),Gräfenberg,54.0,,,9,Bayern
10725,50,20241031,09475,112.0,"Bad Steben, M",,50.0,,,9,Bayern
10726,50,20241031,09475,113.0,Berg,,50.0,,,9,Bayern
10727,50,20241031,09475,120.0,Döhlau,,50.0,,,9,Bayern
10728,50,20241031,09475,128.0,Geroldsgrün,,50.0,,,9,Bayern
10729,50,20241031,09475,136.0,"Helmbrechts, St",,50.0,,,9,Bayern
10730,50,20241031,09475,141.0,Köditz,,50.0,,,9,Bayern
10731,50,20241031,09475,142.0,Konradsreuth,,50.0,,,9,Bayern
10732,50,20241031,09475,154.0,"Münchberg, St",,50.0,,,9,Bayern
10733,50,20241031,09475,156.0,"Naila, St",,50.0,,,9,Bayern
10734,50,20241031,09475,158.0,"Oberkotzau, M",,50.0,,,9,Bayern
10735,50,20241031,09475,161.0,Regnitzlosau,,50.0,,,9,Bayern
10736,50,20241031,09475,162.0,"Rehau, St",,50.0,,,9,Bayern
10737,50,20241031,09475,168.0,"Schwarzenbach a.d.Saale, St",,50.0,,,9,Bayern
10738,50,20241031,09475,169.0,"Schwarzenbach a.Wald, St",,50.0,,,9,Bayern
10739,50,20241031,09475,171.0,"Selbitz, St",,50.0,,,9,Bayern
10740,50,20241031,09475,175.0,"Stammbach, M",,50.0,,,9,Bayern
10741,50,20241031,09475,189.0,"Zell im Fichtelgebirge, M",,50.0,,,9,Bayern
10742,50,20241031,09475,5428.0,Lichtenberg (VGem),Lichtenberg,54.0,,,9,Bayern
10743,50,20241031,09475,5430.0,Feilitzsch (VGem),Feilitzsch,54.0,,,9,Bayern
10744,50,20241031,09475,5431.0,Schauenstein (VGem),Schauenstein,54.0,,,9,Bayern
10745,50,20241031,09475,5432.0,Sparneck (VGem),Sparneck,54.0,,,9,Bayern
10746,50,20241031,09475,9451.0,Forst Schwarzenbach a.Wald,,50.0,,,9,Bayern
10747,50,20241031,09475,9452.0,Gerlaser Forst,,50.0,,,9,Bayern
10748,50,20241031,09475,9453.0,Geroldsgrüner Forst,,50.0,,,9,Bayern
10749,50,20241031,09475,9454.0,Martinlamitzer Forst-Nord,,50.0,,,9,Bayern
10782,50,20241031,09476,145.0,"Kronach, St",,50.0,,,9,Bayern
10783,50,20241031,09476,146.0,"Küps, M",,50.0,,,9,Bayern
10784,50,20241031,09476,152.0,"Ludwigsstadt, St",,50.0,,,9,Bayern
10785,50,20241031,09476,159.0,"Nordhalben, M",,50.0,,,9,Bayern
10786,50,20241031,09476,164.0,"Pressig, M",,50.0,,,9,Bayern
10787,50,20241031,09476,175.0,Steinbach a.Wald,,50.0,,,9,Bayern
10788,50,20241031,09476,177.0,"Steinwiesen, M",,50.0,,,9,Bayern
10789,50,20241031,09476,178.0,Stockheim,,50.0,,,9,Bayern
10790,50,20241031,09476,179.0,"Tettau, M",,50.0,,,9,Bayern
10791,50,20241031,09476,183.0,"Marktrodach, M",,50.0,,,9,Bayern
10792,50,20241031,09476,184.0,"Wallenfels, St",,50.0,,,9,Bayern
10793,50,20241031,09476,185.0,Weißenbrunn,,50.0,,,9,Bayern
10794,50,20241031,09476,189.0,Wilhelmsthal,,50.0,,,9,Bayern
10795,50,20241031,09476,5433.0,Teuschnitz (VGem),Teuschnitz,54.0,,,9,Bayern
10796,50,20241031,09476,5434.0,Mitwitz (VGem),Mitwitz,54.0,,,9,Bayern
10797,50,20241031,09476,9451.0,Birnbaum,,50.0,,,9,Bayern
10798,50,20241031,09476,9453.0,Langenbacher Forst,,50.0,,,9,Bayern
10820,50,20241031,09477,121.0,Himmelkron,,50.0,,,9,Bayern
10821,50,20241031,09477,128.0,"Kulmbach, GKSt",,50.0,,,9,Bayern
10822,50,20241031,09477,136.0,"Mainleus, M",,50.0,,,9,Bayern
10823,50,20241031,09477,139.0,"Marktschorgast, M",,50.0,,,9,Bayern
10824,50,20241031,09477,142.0,Neudrossenfeld,,50.0,,,9,Bayern
10825,50,20241031,09477,143.0,Neuenmarkt,,50.0,,,9,Bayern
10826,50,20241031,09477,148.0,"Presseck, M",,50.0,,,9,Bayern
10827,50,20241031,09477,157.0,"Thurnau, M",,50.0,,,9,Bayern
10828,50,20241031,09477,163.0,"Wirsberg, M",,50.0,,,9,Bayern
10829,50,20241031,09477,5435.0,Stadtsteinach (VGem),Stadtsteinach,54.0,,,9,Bayern
10830,50,20241031,09477,5436.0,Marktleugast (VGem),Marktleugast,54.0,,,9,Bayern
10831,50,20241031,09477,5437.0,Untersteinach (VGem),Untersteinach,54.0,,,9,Bayern
10832,50,20241031,09477,5438.0,Kasendorf (VGem),Kasendorf,54.0,,,9,Bayern
10833,50,20241031,09477,5439.0,Trebgast (VGem),Trebgast,54.0,,,9,Bayern
10857,50,20241031,09478,111.0,Altenkunstadt,,50.0,,,9,Bayern
10858,50,20241031,09478,116.0,"Burgkunstadt, St",,50.0,,,9,Bayern
10859,50,20241031,09478,120.0,"Ebensfeld, M",,50.0,,,9,Bayern
10860,50,20241031,09478,139.0,"Lichtenfels, St",,50.0,,,9,Bayern
10861,50,20241031,09478,145.0,Michelau i.OFr.,,50.0,,,9,Bayern
10862,50,20241031,09478,165.0,"Bad Staffelstein, St",,50.0,,,9,Bayern
10863,50,20241031,09478,176.0,"Weismain, St",,50.0,,,9,Bayern
10864,50,20241031,09478,5441.0,Redwitz a.d.Rodach (VGem),Redwitz a.d.Rodach,54.0,,,9,Bayern
10865,50,20241031,09478,5446.0,Hochstadt-Marktzeuln (VGem),Marktzeuln,54.0,,,9,Bayern
10866,50,20241031,09478,9451.0,Breitengüßbacher Forst,,50.0,,,9,Bayern
10867,50,20241031,09478,9453.0,Neuensorger Forst,,50.0,,,9,Bayern
10882,50,20241031,09479,112.0,"Arzberg, St",,50.0,,,9,Bayern
10883,50,20241031,09479,129.0,"Kirchenlamitz, St",,50.0,,,9,Bayern
10884,50,20241031,09479,135.0,"Marktleuthen, St",,50.0,,,9,Bayern
10885,50,20241031,09479,136.0,"Marktredwitz, GKSt",,50.0,,,9,Bayern
10886,50,20241031,09479,145.0,Röslau,,50.0,,,9,Bayern
10887,50,20241031,09479,150.0,"Schönwald, St",,50.0,,,9,Bayern
10888,50,20241031,09479,152.0,"Selb, GKSt",,50.0,,,9,Bayern
10889,50,20241031,09479,166.0,"Weißenstadt, St",,50.0,,,9,Bayern
10890,50,20241031,09479,169.0,"Wunsiedel, St",,50.0,,,9,Bayern
10891,50,20241031,09479,5442.0,Thiersheim (VGem),Thiersheim,54.0,,,9,Bayern
10892,50,20241031,09479,5443.0,Schirnding (VGem),Schirnding,54.0,,,9,Bayern
10893,50,20241031,09479,5444.0,Tröstau (VGem),Tröstau,54.0,,,9,Bayern
10894,50,20241031,09479,9453.0,Kaiserhammer Forst-Ost,,50.0,,,9,Bayern
10895,50,20241031,09479,9455.0,Martinlamitzer Forst-Süd,,50.0,,,9,Bayern
10896,50,20241031,09479,9456.0,Meierhöfer Seite,,50.0,,,9,Bayern
10897,50,20241031,09479,9457.0,Neubauer Forst-Süd,,50.0,,,9,Bayern
10898,50,20241031,09479,9459.0,Tröstauer Forst-Ost,,50.0,,,9,Bayern
10899,50,20241031,09479,9460.0,Tröstauer Forst-West,,50.0,,,9,Bayern
10900,50,20241031,09479,9461.0,Vordorfer Forst,,50.0,,,9,Bayern
10901,50,20241031,09479,9462.0,Weißenstadter Forst-Nord,,50.0,,,9,Bayern
10902,50,20241031,09479,9463.0,Weißenstadter Forst-Süd,,50.0,,,9,Bayern
10931,50,20241031,09561,0.0,Ansbach,,50.0,,,9,Bayern
10934,50,20241031,09562,0.0,Erlangen,,50.0,,,9,Bayern
10937,50,20241031,09563,0.0,Fürth,,50.0,,,9,Bayern
10940,50,20241031,09564,0.0,Nürnberg,,50.0,,,9,Bayern
10943,50,20241031,09565,0.0,Schwabach,,50.0,,,9,Bayern
10946,50,20241031,09571,113.0,"Arberg, M",,50.0,,,9,Bayern
10947,50,20241031,09571,114.0,Aurach,,50.0,,,9,Bayern
10948,50,20241031,09571,115.0,"Bechhofen, M",,50.0,,,9,Bayern
10949,50,20241031,09571,127.0,Burgoberbach,,50.0,,,9,Bayern
10950,50,20241031,09571,130.0,"Colmberg, M",,50.0,,,9,Bayern
10951,50,20241031,09571,135.0,"Dietenhofen, M",,50.0,,,9,Bayern
10952,50,20241031,09571,136.0,"Dinkelsbühl, GKSt",,50.0,,,9,Bayern
10953,50,20241031,09571,139.0,"Dürrwangen, M",,50.0,,,9,Bayern
10954,50,20241031,09571,145.0,"Feuchtwangen, St",,50.0,,,9,Bayern
10955,50,20241031,09571,146.0,"Flachslanden, M",,50.0,,,9,Bayern
10956,50,20241031,09571,165.0,"Heilsbronn, St",,50.0,,,9,Bayern
10957,50,20241031,09571,166.0,"Herrieden, St",,50.0,,,9,Bayern
10958,50,20241031,09571,170.0,Langfurth,,50.0,,,9,Bayern
10959,50,20241031,09571,171.0,"Lehrberg, M",,50.0,,,9,Bayern
10960,50,20241031,09571,174.0,"Leutershausen, St",,50.0,,,9,Bayern
10961,50,20241031,09571,175.0,"Lichtenau, M",,50.0,,,9,Bayern
10962,50,20241031,09571,177.0,"Merkendorf, St",,50.0,,,9,Bayern
10963,50,20241031,09571,180.0,Neuendettelsau,,50.0,,,9,Bayern
10964,50,20241031,09571,183.0,Oberdachstetten,,50.0,,,9,Bayern
10965,50,20241031,09571,190.0,Petersaurach,,50.0,,,9,Bayern
10966,50,20241031,09571,193.0,"Rothenburg ob der Tauber, GKSt",,50.0,,,9,Bayern
10967,50,20241031,09571,196.0,Sachsen b.Ansbach,,50.0,,,9,Bayern
10968,50,20241031,09571,199.0,Schnelldorf,,50.0,,,9,Bayern
10969,50,20241031,09571,200.0,"Schopfloch, M",,50.0,,,9,Bayern
10970,50,20241031,09571,214.0,"Wassertrüdingen, St",,50.0,,,9,Bayern
10971,50,20241031,09571,226.0,"Windsbach, St",,50.0,,,9,Bayern
10972,50,20241031,09571,5501.0,Rothenburg ob der Tauber (VGem),Rothenburg ob der Tauber,54.0,,,9,Bayern
10973,50,20241031,09571,5502.0,Schillingsfürst (VGem),Schillingsfürst,54.0,,,9,Bayern
10974,50,20241031,09571,5504.0,Weihenzell (VGem),Weihenzell,54.0,,,9,Bayern
10975,50,20241031,09571,5506.0,Triesdorf (VGem),Weidenbach,54.0,,,9,Bayern
10976,50,20241031,09571,5507.0,Dentlein a.Forst (VGem),Dentlein a.Forst,54.0,,,9,Bayern
10977,50,20241031,09571,5508.0,Wilburgstetten (VGem),Wilburgstetten,54.0,,,9,Bayern
10978,50,20241031,09571,5509.0,Hesselberg (VGem),Ehingen,54.0,,,9,Bayern
10979,50,20241031,09571,5538.0,Wolframs-Eschenbach (VGem),Wolframs-Eschenbach,54.0,,,9,Bayern
10980,50,20241031,09571,9451.0,Unterer Wald,,50.0,,,9,Bayern
11041,50,20241031,09572,111.0,Adelsdorf,,50.0,,,9,Bayern
11042,50,20241031,09572,115.0,"Baiersdorf, St",,50.0,,,9,Bayern
11043,50,20241031,09572,119.0,Bubenreuth,,50.0,,,9,Bayern
11044,50,20241031,09572,121.0,"Eckental, M",,50.0,,,9,Bayern
11045,50,20241031,09572,130.0,Hemhofen,,50.0,,,9,Bayern
11046,50,20241031,09572,131.0,"Heroldsberg, M",,50.0,,,9,Bayern
11047,50,20241031,09572,132.0,"Herzogenaurach, St",,50.0,,,9,Bayern
11048,50,20241031,09572,135.0,"Höchstadt a.d.Aisch, St",,50.0,,,9,Bayern
11049,50,20241031,09572,137.0,Kalchreuth,,50.0,,,9,Bayern
11050,50,20241031,09572,142.0,Möhrendorf,,50.0,,,9,Bayern
11051,50,20241031,09572,149.0,Röttenbach,,50.0,,,9,Bayern
11052,50,20241031,09572,160.0,"Wachenroth, M",,50.0,,,9,Bayern
11053,50,20241031,09572,164.0,"Weisendorf, M",,50.0,,,9,Bayern
11054,50,20241031,09572,5510.0,Höchstadt a.d.Aisch (VGem),Höchstadt a.d.Aisch,54.0,,,9,Bayern
11055,50,20241031,09572,5512.0,Aurachtal (VGem),Aurachtal,54.0,,,9,Bayern
11056,50,20241031,09572,5514.0,Uttenreuth (VGem),Uttenreuth,54.0,,,9,Bayern
11057,50,20241031,09572,5539.0,Heßdorf (VGem),Heßdorf,54.0,,,9,Bayern
11058,50,20241031,09572,9451.0,Birkach,,50.0,,,9,Bayern
11059,50,20241031,09572,9452.0,Buckenhofer Forst,,50.0,,,9,Bayern
11060,50,20241031,09572,9453.0,Dormitzer Forst,,50.0,,,9,Bayern
11061,50,20241031,09572,9454.0,Erlenstegener Forst,,50.0,,,9,Bayern
11062,50,20241031,09572,9455.0,Forst Tennenlohe,,50.0,,,9,Bayern
11063,50,20241031,09572,9456.0,Geschaidt,,50.0,,,9,Bayern
11064,50,20241031,09572,9457.0,Kalchreuther Forst,,50.0,,,9,Bayern
11065,50,20241031,09572,9458.0,Kraftshofer Forst,,50.0,,,9,Bayern
11066,50,20241031,09572,9459.0,Mark,,50.0,,,9,Bayern
11067,50,20241031,09572,9460.0,Neunhofer Forst,,50.0,,,9,Bayern
11104,50,20241031,09573,111.0,"Ammerndorf, M",,50.0,,,9,Bayern
11105,50,20241031,09573,114.0,"Cadolzburg, M",,50.0,,,9,Bayern
11106,50,20241031,09573,115.0,Großhabersdorf,,50.0,,,9,Bayern
11107,50,20241031,09573,120.0,"Langenzenn, St",,50.0,,,9,Bayern
11108,50,20241031,09573,122.0,"Oberasbach, St",,50.0,,,9,Bayern
11109,50,20241031,09573,124.0,Puschendorf,,50.0,,,9,Bayern
11110,50,20241031,09573,125.0,"Roßtal, M",,50.0,,,9,Bayern
11111,50,20241031,09573,127.0,"Stein, St",,50.0,,,9,Bayern
11112,50,20241031,09573,133.0,"Wilhermsdorf, M",,50.0,,,9,Bayern
11113,50,20241031,09573,134.0,"Zirndorf, St",,50.0,,,9,Bayern
11114,50,20241031,09573,5517.0,Veitsbronn (VGem),Veitsbronn,54.0,,,9,Bayern
11115,50,20241031,09573,5540.0,Obermichelbach-Tuchenbach (VGem),Obermichelbach,54.0,,,9,Bayern
11131,50,20241031,09574,112.0,"Altdorf b.Nürnberg, St",,50.0,,,9,Bayern
11132,50,20241031,09574,117.0,Burgthann,,50.0,,,9,Bayern
11133,50,20241031,09574,123.0,"Feucht, M",,50.0,,,9,Bayern
11134,50,20241031,09574,132.0,"Hersbruck, St",,50.0,,,9,Bayern
11135,50,20241031,09574,135.0,Kirchensittenbach,,50.0,,,9,Bayern
11136,50,20241031,09574,138.0,"Lauf a.d.Pegnitz, St",,50.0,,,9,Bayern
11137,50,20241031,09574,139.0,Leinburg,,50.0,,,9,Bayern
11138,50,20241031,09574,140.0,"Neuhaus a.d.Pegnitz, M",,50.0,,,9,Bayern
11139,50,20241031,09574,141.0,Neunkirchen a.Sand,,50.0,,,9,Bayern
11140,50,20241031,09574,146.0,Ottensoos,,50.0,,,9,Bayern
11141,50,20241031,09574,147.0,Pommelsbrunn,,50.0,,,9,Bayern
11142,50,20241031,09574,150.0,Reichenschwand,,50.0,,,9,Bayern
11143,50,20241031,09574,152.0,"Röthenbach a.d.Pegnitz, St",,50.0,,,9,Bayern
11144,50,20241031,09574,154.0,Rückersdorf,,50.0,,,9,Bayern
11145,50,20241031,09574,155.0,"Schnaittach, M",,50.0,,,9,Bayern
11146,50,20241031,09574,156.0,Schwaig b.Nürnberg,,50.0,,,9,Bayern
11147,50,20241031,09574,157.0,Schwarzenbruck,,50.0,,,9,Bayern
11148,50,20241031,09574,158.0,Simmelsdorf,,50.0,,,9,Bayern
11149,50,20241031,09574,164.0,Winkelhaid,,50.0,,,9,Bayern
11150,50,20241031,09574,5527.0,Velden (VGem),Velden,54.0,,,9,Bayern
11151,50,20241031,09574,5528.0,Happurg (VGem),Happurg,54.0,,,9,Bayern
11152,50,20241031,09574,5529.0,Henfenfeld (VGem),Henfenfeld,54.0,,,9,Bayern
11153,50,20241031,09574,9451.0,Behringersdorfer Forst,,50.0,,,9,Bayern
11154,50,20241031,09574,9452.0,Brunn,,50.0,,,9,Bayern
11155,50,20241031,09574,9453.0,Engelthaler Forst,,50.0,,,9,Bayern
11156,50,20241031,09574,9454.0,Feuchter Forst,,50.0,,,9,Bayern
11157,50,20241031,09574,9455.0,Fischbach,,50.0,,,9,Bayern
11158,50,20241031,09574,9456.0,Forsthof,,50.0,,,9,Bayern
11159,50,20241031,09574,9457.0,Günthersbühler Forst,,50.0,,,9,Bayern
11160,50,20241031,09574,9458.0,Haimendorfer Forst,,50.0,,,9,Bayern
11161,50,20241031,09574,9460.0,Laufamholzer Forst,,50.0,,,9,Bayern
11162,50,20241031,09574,9461.0,Leinburg,,50.0,,,9,Bayern
11163,50,20241031,09574,9462.0,Rückersdorfer Forst,,50.0,,,9,Bayern
11164,50,20241031,09574,9463.0,Schönberg,,50.0,,,9,Bayern
11165,50,20241031,09574,9464.0,Winkelhaid,,50.0,,,9,Bayern
11166,50,20241031,09574,9465.0,Zerzabelshofer Forst,,50.0,,,9,Bayern
11209,50,20241031,09575,112.0,"Bad Windsheim, St",,50.0,,,9,Bayern
11210,50,20241031,09575,116.0,"Burghaslach, M",,50.0,,,9,Bayern
11211,50,20241031,09575,119.0,Dietersheim,,50.0,,,9,Bayern
11212,50,20241031,09575,121.0,"Emskirchen, M",,50.0,,,9,Bayern
11213,50,20241031,09575,135.0,"Ipsheim, M",,50.0,,,9,Bayern
11214,50,20241031,09575,145.0,"Markt Erlbach, M",,50.0,,,9,Bayern
11215,50,20241031,09575,153.0,"Neustadt a.d.Aisch, St",,50.0,,,9,Bayern
11216,50,20241031,09575,156.0,"Obernzenn, M",,50.0,,,9,Bayern
11217,50,20241031,09575,5518.0,Scheinfeld (VGem),Scheinfeld,54.0,,,9,Bayern
11218,50,20241031,09575,5519.0,Uffenheim (VGem),Uffenheim,54.0,,,9,Bayern
11219,50,20241031,09575,5520.0,Hagenbüchach-Wilhelmsdorf (VGem),Wilhelmsdorf,54.0,,,9,Bayern
11220,50,20241031,09575,5521.0,Diespeck (VGem),Diespeck,54.0,,,9,Bayern
11221,50,20241031,09575,5522.0,Uehlfeld (VGem),Uehlfeld,54.0,,,9,Bayern
11222,50,20241031,09575,5524.0,Burgbernheim (VGem),Burgbernheim,54.0,,,9,Bayern
11223,50,20241031,09575,5525.0,Neuhof a.d.Zenn (VGem),Neuhof a.d.Zenn,54.0,,,9,Bayern
11224,50,20241031,09575,9451.0,Osing,,50.0,,,9,Bayern
11265,50,20241031,09576,111.0,"Abenberg, St",,50.0,,,9,Bayern
11266,50,20241031,09576,113.0,"Allersberg, M",,50.0,,,9,Bayern
11267,50,20241031,09576,117.0,Büchenbach,,50.0,,,9,Bayern
11268,50,20241031,09576,121.0,Georgensgmünd,,50.0,,,9,Bayern
11269,50,20241031,09576,122.0,"Greding, St",,50.0,,,9,Bayern
11270,50,20241031,09576,126.0,"Heideck, St",,50.0,,,9,Bayern
11271,50,20241031,09576,127.0,"Hilpoltstein, St",,50.0,,,9,Bayern
11272,50,20241031,09576,128.0,Kammerstein,,50.0,,,9,Bayern
11273,50,20241031,09576,132.0,"Schwanstetten, M",,50.0,,,9,Bayern
11274,50,20241031,09576,137.0,Rednitzhembach,,50.0,,,9,Bayern
11275,50,20241031,09576,141.0,Röttenbach,,50.0,,,9,Bayern
11276,50,20241031,09576,142.0,Rohr,,50.0,,,9,Bayern
11277,50,20241031,09576,143.0,"Roth, St",,50.0,,,9,Bayern
11278,50,20241031,09576,147.0,"Spalt, St",,50.0,,,9,Bayern
11279,50,20241031,09576,148.0,"Thalmässing, M",,50.0,,,9,Bayern
