,ARS_BL,BL_name,ARS_KREIS,ARS_GEM_VERBAND,BEZ,Personen [Anzahl],Fläche [qkm],Bevölkerungsdichte [Ew/qkm]
2566,6,Hessen,32,18,"Rotenburg a. d. Fulda, Stadt",12981,79.97,162.32
2567,6,Hessen,32,18,Schöffengrund,6522,34.11,191.2
2568,6,Hessen,32,19,"Reinheim, Stadt",16365,27.7,590.79
2569,6,Hessen,32,19,Schenklengsfeld,4261,63.75,66.84
2570,6,Hessen,32,19,Siegbach,2490,29.03,85.77
2571,6,Hessen,32,20,Roßdorf (Landkreis Darmstadt-Dieburg),12918,20.6,627.09
2572,6,Hessen,32,20,Sinn,6390,18.73,341.16
2573,6,Hessen,32,20,Wildeck,4791,39.93,119.98
2574,6,Hessen,32,21,Schaafheim,9157,32.16,284.73
2575,6,Hessen,32,21,"Solms, Stadt",13450,34.02,395.36
2576,6,Hessen,32,22,Seeheim-Jugenheim,16361,28.0,584.32
2577,6,Hessen,32,22,Waldsolms,4605,44.75,102.91
2578,6,Hessen,32,23,"Weiterstadt, Stadt",26311,34.4,764.85
2579,6,Hessen,32,23,"Wetzlar, Stadt",53116,75.65,702.13
2580,6,Hessen,33,1,Ahnatal,7687,18.03,426.34
2581,6,Hessen,33,1,Beselich,5708,31.54,180.98
2582,6,Hessen,33,1,Biebesheim am Rhein,6280,18.68,336.19
2583,6,Hessen,33,2,"Bad Karlshafen, Stadt",3354,14.85,225.86
2584,6,Hessen,33,2,Bischofsheim,12484,9.03,1382.5
2585,6,Hessen,33,2,Brechen,6385,24.86,256.84
2586,6,Hessen,33,3,"Bad Camberg, Stadt",14403,54.6,263.79
2587,6,Hessen,33,3,"Baunatal, Stadt",27734,38.27,724.69
2588,6,Hessen,33,3,Büttelborn,14573,30.01,485.6
2589,6,Hessen,33,4,Breuna,3354,40.5,82.81
2590,6,Hessen,33,4,Dornburg,8407,33.23,252.99
2591,6,Hessen,33,4,"Gernsheim, Schöfferstadt",10400,40.11,259.29
2592,6,Hessen,33,5,Calden,6859,54.85,125.05
2593,6,Hessen,33,5,Elbtal,2446,11.11,220.16
2594,6,Hessen,33,5,"Ginsheim-Gustavsburg, Stadt",16322,13.94,1170.88
2595,6,Hessen,33,6,Bad Emstal,5658,38.68,146.28
2596,6,Hessen,33,6,Elz,8001,16.86,474.56
2597,6,Hessen,33,6,"Groß-Gerau, Stadt",24887,54.47,456.89
2598,6,Hessen,33,7,Espenau,4963,13.6,364.93
2599,6,Hessen,33,7,"Hadamar, Stadt",13090,40.99,319.35
2600,6,Hessen,33,7,"Kelsterbach, Stadt",15811,15.41,1026.02
2601,6,Hessen,33,8,Fuldabrück,8545,17.86,478.44
2602,6,Hessen,33,8,Hünfelden,9754,62.69,155.59
2603,6,Hessen,33,8,"Mörfelden-Walldorf, Stadt",31804,44.13,720.69
2604,6,Hessen,33,9,Fuldatal,12191,33.67,362.07
2605,6,Hessen,33,9,"Limburg a. d. Lahn, Kreisstadt",35617,45.16,788.68
2606,6,Hessen,33,9,Nauheim,10443,13.77,758.39
2607,6,Hessen,33,10,"Grebenstein, Stadt",5390,49.84,108.15
2608,6,Hessen,33,10,Löhnberg,4606,33.84,136.11
2609,6,Hessen,33,10,"Raunheim, Stadt",14908,12.6,1183.17
2610,6,Hessen,33,11,Habichtswald,5083,28.21,180.18
2611,6,Hessen,33,11,"Mengerskirchen, Marktflecken",5724,30.82,185.72
2612,6,Hessen,33,11,"Riedstadt, Büchnerstadt",22927,73.73,310.96
2613,6,Hessen,33,12,Helsa,5274,25.76,204.74
2614,6,Hessen,33,12,"Merenberg, Marktflecken",3194,23.09,138.33
2615,6,Hessen,33,12,"Rüsselsheim am Main, Stadt",64517,58.29,1106.83
2616,6,Hessen,33,13,"Hofgeismar, Stadt",14388,86.37,166.59
2617,6,Hessen,33,13,"Runkel, Stadt",9535,43.71,218.14
2618,6,Hessen,33,13,Stockstadt am Rhein,6027,18.73,321.78
2619,6,Hessen,33,14,"Immenhausen, Stadt",6893,28.54,241.52
2620,6,Hessen,33,14,Selters (Taunus),8109,40.47,200.37
2621,6,Hessen,33,14,Trebur,12971,50.13,258.75
2622,6,Hessen,33,15,Kaufungen,12854,26.15,491.55
2623,6,Hessen,33,15,"Villmar, Marktflecken",6744,43.1,156.47
2624,6,Hessen,33,16,"Liebenau, Stadt",2967,48.88,60.7
2625,6,Hessen,33,16,Waldbrunn (Westerwald),5832,29.77,195.9
2626,6,Hessen,33,17,Lohfelden,13853,16.58,835.52
2627,6,Hessen,33,17,"Weilburg, Stadt",12751,57.51,221.72
2628,6,Hessen,33,18,"Naumburg, Stadt",4982,66.32,75.12
2629,6,Hessen,33,18,"Weilmünster, Marktflecken",8766,77.42,113.23
2630,6,Hessen,33,19,Nieste,1948,4.06,479.8
2631,6,Hessen,33,19,Weinbach,4207,37.67,111.68
2632,6,Hessen,33,20,Niestetal,11003,22.16,496.53
2633,6,Hessen,33,22,Reinhardshagen,4199,12.99,323.25
2634,6,Hessen,33,23,Schauenburg,10338,30.87,334.89
2635,6,Hessen,33,24,Söhrewald,4519,58.96,76.65
2636,6,Hessen,33,25,"Trendelburg, Stadt",4848,69.37,69.89
2637,6,Hessen,33,26,"Vellmar, Stadt",17481,13.97,1251.32
2638,6,Hessen,33,28,"Wolfhagen, Hans-Staden-Stadt",12626,112.29,112.44
2639,6,Hessen,33,29,"Zierenberg, Stadt",6141,86.55,70.95
2640,6,Hessen,33,30,Wesertal,4803,52.65,91.23
2641,6,Hessen,34,1,"Amöneburg, Stadt",4944,43.9,112.62
2642,6,Hessen,34,1,"Bad Homburg v. d. Höhe, Stadt",54795,51.14,1071.47
2643,6,Hessen,34,1,"Borken (Hessen), Stadt",12280,82.46,148.92
2644,6,Hessen,34,2,Angelburg,3443,16.73,205.8
2645,6,Hessen,34,2,Edermünde,7421,25.85,287.08
2646,6,Hessen,34,2,"Friedrichsdorf, Stadt",25585,30.13,849.15
2647,6,Hessen,34,3,Bad Endbach,7917,39.85,198.67
2648,6,Hessen,34,3,"Felsberg, Stadt",10377,83.32,124.54
2649,6,Hessen,34,3,Glashütten (Landkreis Hochtaunuskreis),5395,27.1,199.08
2650,6,Hessen,34,4,"Biedenkopf, Stadt",12930,90.31,143.17
2651,6,Hessen,34,4,"Frielendorf, Marktflecken",7135,85.84,83.12
2652,6,Hessen,34,4,Grävenwiesbach,5321,43.15,123.31
2653,6,Hessen,34,5,Breidenbach,6729,44.83,150.1
2654,6,Hessen,34,5,"Fritzlar, Dom- und Kaiserstadt",14254,88.81,160.5
2655,6,Hessen,34,5,"Königstein im Taunus, Stadt",16782,25.05,669.94
2656,6,Hessen,34,6,Cölbe,6549,26.68,245.46
2657,6,Hessen,34,6,Gilserberg,2907,61.55,47.23
2658,6,Hessen,34,6,"Kronberg im Taunus, Stadt",18454,18.58,993.22
2659,6,Hessen,34,7,Dautphetal,11379,72.02,158.0
2660,6,Hessen,34,7,"Gudensberg, Stadt",9771,46.49,210.17
2661,6,Hessen,34,7,"Neu-Anspach, Stadt",14567,36.12,403.29
2662,6,Hessen,34,8,Ebsdorfergrund,9005,72.87,123.58
2663,6,Hessen,34,8,Guxhagen,5291,26.19,202.02
2664,6,Hessen,34,8,"Oberursel (Taunus), Stadt",46218,45.34,1019.36
2665,6,Hessen,34,9,Fronhausen,4052,27.87,145.39
2666,6,Hessen,34,9,"Homberg (Efze), Reformationsstadt, Kreisstadt",14212,100.11,141.96
2667,6,Hessen,34,9,Schmitten im Taunus,9425,35.51,265.42
2668,6,Hessen,34,10,"Gladenbach, Stadt",12310,72.28,170.31
2669,6,Hessen,34,10,Jesberg,2171,49.79,43.6
2670,6,Hessen,34,10,"Steinbach (Taunus), Stadt",10714,4.4,2435.0
2671,6,Hessen,34,11,"Kirchhain, Stadt",16211,90.95,178.24
2672,6,Hessen,34,11,Knüllwald,4412,100.67,43.83
2673,6,Hessen,34,11,"Usingen, Stadt",15227,55.81,272.84
2674,6,Hessen,34,12,Körle,3032,17.51,173.16
2675,6,Hessen,34,12,Lahntal,6976,40.5,172.25
2676,6,Hessen,34,12,Wehrheim,9336,38.34,243.51
2677,6,Hessen,34,13,Lohra,5707,49.16,116.09
2678,6,Hessen,34,13,Malsfeld,3845,34.52,111.38
2679,6,Hessen,34,13,Weilrod,6785,71.17,95.34
2680,6,Hessen,34,14,"Marburg, Universitätsstadt",72768,123.91,587.26
2681,6,Hessen,34,14,"Melsungen, Stadt",13734,63.09,217.69
2682,6,Hessen,34,15,Morschen,3178,47.92,66.32
2683,6,Hessen,34,15,Münchhausen,3222,41.54,77.56
2684,6,Hessen,34,16,Neuental,3023,38.67,78.17
2685,6,Hessen,34,16,"Neustadt (Hessen), Stadt",8953,56.86,157.46
2686,6,Hessen,34,17,"Neukirchen, Stadt",6749,66.25,101.87
2687,6,Hessen,34,17,"Rauschenberg, Stadt",4316,67.32,64.11
2688,6,Hessen,34,18,"Niedenstein, Stadt",5415,30.61,176.9
2689,6,Hessen,34,18,"Stadtallendorf, Stadt",21101,78.24,269.7
2690,6,Hessen,34,19,Oberaula,3257,44.01,74.01
2691,6,Hessen,34,19,Steffenberg,3856,24.3,158.68
2692,6,Hessen,34,20,Ottrau,2197,48.5,45.3
2693,6,Hessen,34,20,Weimar (Lahn),7207,47.05,153.18
2694,6,Hessen,34,21,Schrecksbach,2939,36.61,80.28
2695,6,Hessen,34,21,"Wetter (Hessen), Stadt",8966,104.53,85.77
2696,6,Hessen,34,22,"Schwalmstadt, Konfirmationsstadt",18105,84.79,213.53
2697,6,Hessen,34,22,Wohratal,2123,30.67,69.22
2698,6,Hessen,34,23,"Schwarzenborn, Stadt",1109,26.9,41.23
2699,6,Hessen,34,24,"Spangenberg, Liebenbachstadt",5928,97.71,60.67
2700,6,Hessen,34,25,Wabern,7364,51.41,143.24
2701,6,Hessen,34,26,Willingshausen,4687,59.97,78.16
2702,6,Hessen,34,27,Bad Zwesten,3794,39.45,96.17
2703,6,Hessen,35,1,Allendorf (Eder),5559,41.79,133.02
2704,6,Hessen,35,1,"Alsfeld, Stadt",15276,129.71,117.77
2705,6,Hessen,35,1,"Bad Orb, Stadt",9724,47.75,203.64
2706,6,Hessen,35,2,Antrifttal,1762,26.59,66.27
2707,6,Hessen,35,2,"Bad Arolsen, Stadt",15862,126.47,125.42
2708,6,Hessen,35,2,"Bad Soden-Salmünster, Stadt",13364,58.59,228.09
2709,6,Hessen,35,3,"Bad Wildungen, Stadt",17398,120.1,144.86
2710,6,Hessen,35,3,Biebergemünd,8277,78.45,105.51
2711,6,Hessen,35,3,Feldatal,2228,55.69,40.01
2712,6,Hessen,35,4,"Battenberg (Eder), Stadt",5444,64.71,84.13
2713,6,Hessen,35,4,Birstein,6102,86.61,70.45
2714,6,Hessen,35,4,Freiensteinau,2970,65.66,45.23
2715,6,Hessen,35,5,Brachttal,4849,30.84,157.23
2716,6,Hessen,35,5,Bromskirchen,1865,35.22,52.95
2717,6,Hessen,35,5,Gemünden (Felda),2648,55.0,48.15
2718,6,Hessen,35,6,"Bruchköbel, Stadt",20335,29.69,684.91
2719,6,Hessen,35,6,Burgwald,4983,41.3,120.65
2720,6,Hessen,35,6,"Grebenau, Stadt",2271,55.34,41.04
2721,6,Hessen,35,7,Diemelsee,4529,121.59,37.25
2722,6,Hessen,35,7,"Erlensee, Stadt",15333,18.58,825.24
2723,6,Hessen,35,7,Grebenhain,4421,91.62,48.25
2724,6,Hessen,35,8,"Diemelstadt, Stadt",5101,82.55,61.79
2725,6,Hessen,35,8,Flörsbachtal,2278,52.11,43.72
2726,6,Hessen,35,8,"Herbstein, Stadt",4603,79.98,57.55
2727,6,Hessen,35,9,"Edertal, Nationalparkgemeinde",6181,115.65,53.45
2728,6,Hessen,35,9,Freigericht,14078,33.47,420.62
2729,6,Hessen,35,9,"Homberg (Ohm), Stadt",7014,88.04,79.67
2730,6,Hessen,35,10,"Frankenau, Nationalparkstadt",2809,57.29,49.03
2731,6,Hessen,35,10,"Gelnhausen, Barbarossast., Krst.",22868,45.15,506.49
2732,6,Hessen,35,10,"Kirtorf, Stadt",3135,79.91,39.23
2733,6,Hessen,35,11,"Frankenberg (Eder), Philipp-Soldan-Stadt",17446,124.86,139.72
2734,6,Hessen,35,11,Großkrotzenburg,7297,7.47,976.84
2735,6,Hessen,35,11,"Lauterbach (Hessen), Kreisstadt",12948,101.98,126.97
2736,6,Hessen,35,12,"Gemünden (Wohra), Stadt",3603,58.65,61.43
2737,6,Hessen,35,12,Gründau,14356,67.6,212.37
2738,6,Hessen,35,12,Lautertal (Vogelsberg),2182,53.6,40.71
2739,6,Hessen,35,13,Haina (Kloster),3343,91.22,36.65
2740,6,Hessen,35,13,Hammersbach,4801,20.14,238.38
2741,6,Hessen,35,13,Mücke,9277,86.23,107.58
2742,6,Hessen,35,14,"Hanau, Brüder-Grimm-Stadt",93632,76.47,1224.43
2743,6,Hessen,35,14,"Hatzfeld (Eder), Stadt",2859,58.51,48.86
2744,6,Hessen,35,14,"Romrod, Stadt",2579,54.43,47.38
2745,6,Hessen,35,15,Hasselroth,7231,18.93,381.99
2746,6,Hessen,35,15,"Korbach, Hansestadt, Kreisstadt",22558,124.11,181.76
2747,6,Hessen,35,15,"Schlitz, Stadt",9109,142.06,64.12
2748,6,Hessen,35,16,Jossgrund,3372,50.69,66.52
2749,6,Hessen,35,16,"Lichtenfels, Stadt",4145,96.77,42.83
2750,6,Hessen,35,16,"Schotten, Stadt",9674,133.56,72.43
2751,6,Hessen,35,17,"Langenselbold, Stadt",14297,26.23,545.06
2752,6,Hessen,35,17,"Rosenthal, Stadt",2077,51.55,40.29
2753,6,Hessen,35,17,Schwalmtal (Landkreis Vogelsbergkreis),2694,54.36,49.56
2754,6,Hessen,35,18,Linsengericht,9588,29.8,321.74
2755,6,Hessen,35,18,Twistetal,4119,74.08,55.6
2756,6,Hessen,35,18,"Ulrichstein, Stadt",2748,65.61,41.88
2757,6,Hessen,35,19,"Maintal, Stadt",38712,32.41,1194.45
2758,6,Hessen,35,19,Vöhl,5405,98.85,54.68
2759,6,Hessen,35,19,Wartenberg,3475,39.54,87.89
2760,6,Hessen,35,20,Neuberg,5167,10.55,489.76
2761,6,Hessen,35,20,"Volkmarsen, Stadt",6447,67.47,95.55
2762,6,Hessen,35,21,"Nidderau, Stadt",20055,46.73,429.17
2763,6,Hessen,35,21,"Waldeck, Nationalparkstadt",6908,115.7,59.71
2764,6,Hessen,35,22,Niederdorfelden,3765,6.52,577.45
2765,6,Hessen,35,22,Willingen (Upland),5841,80.26,72.78
2766,6,Hessen,35,23,Rodenbach (Landkreis Main-Kinzig-Kreis),10834,16.74,647.19
2767,6,Hessen,35,24,Ronneburg,3463,14.25,243.02
2768,6,Hessen,35,25,"Schlüchtern, Stadt",15577,113.3,137.48
2769,6,Hessen,35,26,Schöneck,11577,21.5,538.47
2770,6,Hessen,35,27,Sinntal,8646,111.82,77.32
2771,6,Hessen,35,28,"Steinau an der Straße, Brüder-Grimm-Stadt",10031,104.86,95.66
2772,6,Hessen,35,29,"Wächtersbach, Stadt",12485,50.79,245.82
2773,6,Hessen,36,1,"Bad Soden am Taunus, Stadt",23242,12.5,1859.36
2774,6,Hessen,36,1,"Bad Sooden-Allendorf, Stadt",8132,73.75,110.26
2775,6,Hessen,36,2,Berkatal,1505,19.57,76.9
2776,6,Hessen,36,2,"Eppstein, Stadt",13314,24.19,550.39
2777,6,Hessen,36,3,"Eschborn, Stadt",21663,12.13,1785.9
2778,6,Hessen,36,3,"Eschwege, Kreisstadt",18984,63.26,300.09
2779,6,Hessen,36,4,"Flörsheim am Main, Stadt",21383,22.99,930.1
2780,6,Hessen,36,4,"Großalmerode, Stadt",6175,37.59,164.27
2781,6,Hessen,36,5,"Hattersheim am Main, Stadt",28016,15.8,1773.16
2782,6,Hessen,36,5,Herleshausen,2709,59.5,45.53
2783,6,Hessen,36,6,"Hessisch Lichtenau, Stadt",12132,105.72,114.76
2784,6,Hessen,36,6,"Hochheim am Main, Stadt",18148,19.47,932.1
2785,6,Hessen,36,7,"Hofheim am Taunus, Kreisstadt",39004,57.43,679.16
2786,6,Hessen,36,7,Meinhard,4370,39.62,110.3
2787,6,Hessen,36,8,"Kelkheim (Taunus), Stadt",28392,30.73,923.92
2788,6,Hessen,36,8,Meißner,2948,44.81,65.79
2789,6,Hessen,36,9,Kriftel,11137,6.76,1647.49
2790,6,Hessen,36,9,Neu-Eichenberg,1744,27.66,63.05
2791,6,Hessen,36,10,Liederbach am Taunus,8545,6.2,1378.23
2792,6,Hessen,36,10,Ringgau,2903,66.81,43.45
2793,6,Hessen,36,11,"Schwalbach am Taunus, Stadt",15359,6.47,2373.88
2794,6,Hessen,36,11,"Sontra, Stadt",7494,111.28,67.34
2795,6,Hessen,36,12,Sulzbach (Taunus),8847,7.85,1127.01
2796,6,Hessen,36,12,"Waldkappel, Stadt",4167,96.53,43.17
2797,6,Hessen,36,13,"Wanfried, Stadt",4040,46.88,86.18
2798,6,Hessen,36,14,Wehretal,4991,39.2,127.32
2799,6,Hessen,36,15,Weißenborn (Landkreis Werra-Meißner-Kreis),965,15.56,62.02
2800,6,Hessen,36,16,"Witzenhausen, Stadt",15162,126.78,119.59
2801,6,Hessen,37,1,"Bad König, Stadt",9536,46.73,204.07
2802,6,Hessen,37,3,Brensbach,4893,23.18,211.09
2803,6,Hessen,37,4,"Breuberg, Stadt",7236,30.76,235.24
2804,6,Hessen,37,5,Brombachtal,3385,20.44,165.61
2805,6,Hessen,37,6,"Erbach, Kreisstadt",14013,61.52,227.78
2806,6,Hessen,37,7,Fränkisch-Crumbach,3050,16.12,189.21
2807,6,Hessen,37,9,Höchst i. Odw.,9758,30.51,319.83
2808,6,Hessen,37,10,Lützelbach,6700,35.44,189.05
2809,6,Hessen,37,11,"Michelstadt, Stadt",15688,86.98,180.36
2810,6,Hessen,37,12,Mossautal,2398,48.49,49.45
2811,6,Hessen,37,13,Reichelsheim (Odenwald),8225,58.21,141.3
2812,6,Hessen,37,16,"Oberzent, Stadt",9694,165.61,58.54
2813,6,Hessen,38,1,"Dietzenbach, Kreisstadt",35183,21.68,1622.83
2814,6,Hessen,38,2,"Dreieich, Stadt",41535,53.27,779.71
2815,6,Hessen,38,3,Egelsbach,10910,14.81,736.66
2816,6,Hessen,38,4,Hainburg,14326,15.94,898.75
2817,6,Hessen,38,5,"Heusenstamm, Stadt",19034,19.03,1000.21
2818,6,Hessen,38,6,"Langen (Hessen), Stadt",37169,29.12,1276.41
2819,6,Hessen,38,7,Mainhausen,9626,17.92,537.17
2820,6,Hessen,38,8,"Mühlheim am Main, Stadt",28607,20.67,1383.99
2821,6,Hessen,38,9,"Neu-Isenburg, Stadt",36531,24.29,1503.95
2822,6,Hessen,38,10,"Obertshausen, Stadt",24789,13.62,1820.04
2823,6,Hessen,38,11,"Rodgau, Stadt",44501,65.04,684.21
2824,6,Hessen,38,12,"Rödermark, Stadt",28645,29.99,955.15
2825,6,Hessen,38,13,"Seligenstadt, Einhardstadt",20850,30.85,675.85
2826,6,Hessen,39,1,Aarbergen,6225,33.97,183.25
2827,6,Hessen,39,2,"Bad Schwalbach, Kreisstadt",11318,40.27,281.05
2828,6,Hessen,39,3,"Eltville am Rhein, Stadt",17187,46.77,367.48
2829,6,Hessen,39,4,"Geisenheim, Hochschulstadt",11262,40.34,279.18
2830,6,Hessen,39,5,Heidenrod,7430,95.93,77.45
2831,6,Hessen,39,6,Hohenstein (Landkreis Rheingau-Taunus-Kreis),5887,63.86,92.19
2832,6,Hessen,39,7,Hünstetten,10514,50.58,207.87
2833,6,Hessen,39,8,"Idstein, Hochschulstadt",25621,79.76,321.23
2834,6,Hessen,39,9,Kiedrich,3858,12.34,312.64
2835,6,Hessen,39,10,"Lorch, Stadt (Landkreis Rheingau-Taunus-Kreis)",3857,54.43,70.86
2836,6,Hessen,39,11,Niedernhausen,14410,35.29,408.33
2837,6,Hessen,39,12,"Oestrich-Winkel, Stadt",11460,59.51,192.57
2838,6,Hessen,39,13,"Rüdesheim am Rhein, Stadt",9699,51.41,188.66
2839,6,Hessen,39,14,Schlangenbad,6126,36.51,167.79
2840,6,Hessen,39,15,"Taunusstein, Stadt",30016,67.02,447.87
2841,6,Hessen,39,16,Waldems,5186,36.68,141.38
2842,6,Hessen,39,17,Walluf,5252,6.75,778.07
2843,6,Hessen,40,1,Altenstadt (Landkreis Wetteraukreis),12565,30.09,417.58
2844,6,Hessen,40,2,"Bad Nauheim, Stadt",32162,32.54,988.38
2845,6,Hessen,40,3,"Bad Vilbel, Stadt",34955,25.68,1361.18
2846,6,Hessen,40,4,"Büdingen, Stadt",22343,122.88,181.83
2847,6,Hessen,40,5,"Butzbach, Friedrich-Ludwig-Weidig-Stadt",26529,106.6,248.86
2848,6,Hessen,40,6,Echzell,5482,37.65,145.6
2849,6,Hessen,40,7,"Florstadt, Stadt",9009,39.6,227.5
2850,6,Hessen,40,8,"Friedberg (Hessen), Kreisstadt",28719,50.18,572.32
2851,6,Hessen,40,9,"Gedern, Stadt",6730,75.24,89.45
2852,6,Hessen,40,10,Glauburg,3093,12.67,244.12
2853,6,Hessen,40,11,Hirzenhain,2718,16.11,168.72
2854,6,Hessen,40,12,"Karben, Stadt",22361,43.94,508.9
2855,6,Hessen,40,13,Kefenrod,2635,30.67,85.91
2856,6,Hessen,40,14,Limeshain,5599,12.5,447.92
2857,6,Hessen,40,15,"Münzenberg, Stadt",5660,31.63,178.94
2858,6,Hessen,40,16,"Nidda, Stadt",17100,118.33,144.51
2859,6,Hessen,40,17,"Niddatal, Stadt",9883,40.25,245.54
2860,6,Hessen,40,18,Ober-Mörlen,5699,37.65,151.37
2861,6,Hessen,40,19,"Ortenberg, Stadt",8606,54.7,157.33
2862,6,Hessen,40,20,Ranstadt,5311,34.26,155.02
2863,6,Hessen,40,21,"Reichelsheim (Wetterau), Stadt",6844,27.56,248.33
2864,6,Hessen,40,22,Rockenberg,4173,16.14,258.55
2865,6,Hessen,40,23,"Rosbach v. d. Höhe, Stadt",12904,45.33,284.67
2866,6,Hessen,40,24,Wölfersheim,9424,43.11,218.6
2867,6,Hessen,40,25,Wöllstadt,6552,15.38,426.01
2868,7,Rheinland-Pfalz,11,0,"Frankenthal (Pfalz), Stadt",47992,43.88,1093.71
2869,7,Rheinland-Pfalz,11,0,"Koblenz, Stadt",112963,105.25,1073.28
2870,7,Rheinland-Pfalz,11,0,"Trier, Stadt",102727,117.06,877.56
2871,7,Rheinland-Pfalz,12,0,"Kaiserslautern, Stadt",99689,139.7,713.59
2872,7,Rheinland-Pfalz,13,0,"Landau in der Pfalz, Stadt",47072,82.94,567.54
2873,7,Rheinland-Pfalz,14,0,"Ludwigshafen am Rhein, Stadt",172889,77.43,2232.84
2874,7,Rheinland-Pfalz,15,0,"Mainz, Stadt",220386,97.73,2255.05
2875,7,Rheinland-Pfalz,16,0,"Neustadt an der Weinstraße, Stadt",52778,117.09,450.75
2876,7,Rheinland-Pfalz,17,0,"Pirmasens, Stadt",38936,61.35,634.65
2877,7,Rheinland-Pfalz,18,0,"Speyer, Stadt",49482,42.71,1158.56
2878,7,Rheinland-Pfalz,19,0,"Worms, Stadt",84986,108.73,781.62
2879,7,Rheinland-Pfalz,20,0,"Zweibrücken, Stadt",33141,70.64,469.15
2880,7,Rheinland-Pfalz,31,3,"Alzey, Stadt",19035,35.22,540.46
2881,7,Rheinland-Pfalz,31,7,"Bad Neuenahr-Ahrweiler, Stadt",25930,63.39,409.06
2882,7,Rheinland-Pfalz,31,70,"Remagen, Stadt",17719,33.21,533.54
2883,7,Rheinland-Pfalz,31,77,"Sinzig, Stadt",17272,41.1,420.24
2884,7,Rheinland-Pfalz,31,90,Grafschaft,11067,57.6,192.14
2885,7,Rheinland-Pfalz,31,134,"Wittlich, Stadt",18751,49.64,377.74
2886,7,Rheinland-Pfalz,31,502,Morbach,10582,122.26,86.55
2887,7,Rheinland-Pfalz,31,5001,"Adenau, Stadt",3078,18.56,165.84
2888,7,Rheinland-Pfalz,31,5001,Albig,1591,10.24,155.37
2889,7,Rheinland-Pfalz,31,5001,Antweiler,487,4.46,109.19
2890,7,Rheinland-Pfalz,31,5001,Aremberg,211,9.61,21.96
2891,7,Rheinland-Pfalz,31,5001,Barweiler,388,8.52,45.54
2892,7,Rheinland-Pfalz,31,5001,Bauler (Landkreis Ahrweiler),55,2.33,23.61
2893,7,Rheinland-Pfalz,31,5001,Bechenheim,413,2.55,161.96
2894,7,Rheinland-Pfalz,31,5001,Bechtolsheim,1774,10.65,166.57
2895,7,Rheinland-Pfalz,31,5001,Bermersheim vor der Höhe,387,2.87,134.84
2896,7,Rheinland-Pfalz,31,5001,"Bernkastel-Kues, Stadt",6768,23.71,285.45
2897,7,Rheinland-Pfalz,31,5001,Biebelnheim,677,6.2,109.19
2898,7,Rheinland-Pfalz,31,5001,Bornheim (Landkreis Alzey-Worms),889,4.45,199.78
2899,7,Rheinland-Pfalz,31,5001,Brauneberg,1146,12.23,93.7
2900,7,Rheinland-Pfalz,31,5001,Burgen (Landkreis Bernkastel-Wittlich),563,7.78,72.37
2901,7,Rheinland-Pfalz,31,5001,Dankerath,72,3.26,22.09
2902,7,Rheinland-Pfalz,31,5001,Dintesheim,147,1.96,75.0
2903,7,Rheinland-Pfalz,31,5001,Dorsel,180,7.2,25.0
2904,7,Rheinland-Pfalz,31,5001,Dümpelfeld,607,11.86,51.18
2905,7,Rheinland-Pfalz,31,5001,Eichenbach,68,5.02,13.55
2906,7,Rheinland-Pfalz,31,5001,Eppelsheim,1173,5.57,210.59
2907,7,Rheinland-Pfalz,31,5001,Erbes-Büdesheim,1410,10.16,138.78
2908,7,Rheinland-Pfalz,31,5001,Erden,425,3.69,115.18
2909,7,Rheinland-Pfalz,31,5001,Esselborn,391,4.1,95.37
2910,7,Rheinland-Pfalz,31,5001,Flomborn,1073,7.94,135.14
2911,7,Rheinland-Pfalz,31,5001,Flonheim,2639,14.95,176.52
2912,7,Rheinland-Pfalz,31,5001,Framersheim,1547,9.31,166.17
2913,7,Rheinland-Pfalz,31,5001,Freimersheim,701,6.41,109.36
2914,7,Rheinland-Pfalz,31,5001,Fuchshofen,93,2.84,32.75
2915,7,Rheinland-Pfalz,31,5001,Gau-Heppenheim,557,5.53,100.72
2916,7,Rheinland-Pfalz,31,5001,Gau-Odernheim,3815,18.27,208.81
2917,7,Rheinland-Pfalz,31,5001,Gornhausen,195,5.3,36.79
2918,7,Rheinland-Pfalz,31,5001,Graach an der Mosel,629,8.62,72.97
2919,7,Rheinland-Pfalz,31,5001,Harscheid,139,3.13,44.41
2920,7,Rheinland-Pfalz,31,5001,Herschbroich,278,7.27,38.24
2921,7,Rheinland-Pfalz,31,5001,Hochscheid,271,15.4,17.6
2922,7,Rheinland-Pfalz,31,5001,Hoffeld (Landkreis Ahrweiler),308,5.15,59.81
2923,7,Rheinland-Pfalz,31,5001,Honerath,166,2.01,82.59
2924,7,Rheinland-Pfalz,31,5001,Hümmel,500,15.84,31.57
2925,7,Rheinland-Pfalz,31,5001,Insul,432,5.01,86.23
2926,7,Rheinland-Pfalz,31,5001,Kaltenborn,349,21.82,15.99
2927,7,Rheinland-Pfalz,31,5001,Kesten,330,3.8,86.84
2928,7,Rheinland-Pfalz,31,5001,Kettenheim,325,3.47,93.66
2929,7,Rheinland-Pfalz,31,5001,Kleinich,699,20.31,34.42
2930,7,Rheinland-Pfalz,31,5001,Kommen,287,2.8200000000000003,101.77
2931,7,Rheinland-Pfalz,31,5001,Kottenborn,177,3.7800000000000002,46.83
2932,7,Rheinland-Pfalz,31,5001,Leimbach (Landkreis Ahrweiler),445,15.64,28.45
2933,7,Rheinland-Pfalz,31,5001,Lieser,1240,5.43,228.36
